chromosome	start	end	id	score@@peak	strand
chr2	5105092	5105194	ds_61872	5.12439@@5105149	-
chr2	5105344	5105422	ds_61874	3.66946@@5105364	-
chr2	5105615	5105677	ds_61877	5.76609@@5105659	-
chr2	5105749	5105815	ds_61879	5.62972@@5105795	-
chr2	5106594	5106672	ds_61885	4.19934@@5106609	-
chr2	5111862	5111927	ds_61918	4.15849@@5111876	-
chr2	5112754	5112841	ds_61923	5.64382@@5112810	-
chr2	5119665	5119722	ds_61927	6.36719@@5119699	-
chr2	5119816	5119871	ds_61928	4.31327@@5119853	-
chr2	5149948	5150015	ds_62000	3.75855@@5149992	-
chr2	5154673	5154759	ds_62017	4.87474@@5154740	-
chr2	5154802	5154959	ds_62018	6.50902@@5154875	-
chr2	5154998	5155104	ds_62019	4.78545@@5155081	-
chr2	5156154	5156205	ds_62025	3.93814@@5156183	-
chr2	5160888	5160967	ds_62048	5.34869@@5160905	-
chr2	5160981	5161042	ds_62049	4.7721@@5161000	-
chr2	5212481	5212551	ds_62191	4.4001@@5212531	-
chr2	5213577	5213635	ds_62201	7.12497@@5213598	-
chr2	5213651	5213721	ds_62202	8.32477@@5213674	-
chr2	5215549	5215615	ds_62205	6.30108@@5215570	-
chr2	5221003	5221061	ds_62214	5.6228@@5221028	-
chr2	5221975	5222052	ds_62223	6.62127@@5221982	-
chr2	5222329	5222390	ds_62227	4.51209@@5222341	-
chr2	5222430	5222493	ds_62228	5.07825@@5222434	-
chr2	5222883	5222952	ds_62232	5.1488@@5222899	-
chr2	5223072	5223162	ds_62234	4.10382@@5223096	-
chr2	5223419	5223536	ds_62238	4.11271@@5223518	-
chr2	5223955	5224012	ds_62244	6.09887@@5223971	-
chr2	5224092	5224211	ds_62246	5.09439@@5224140	-
chr2	5224451	5224637	ds_62249	5.84118@@5224512	-
chr2	5224655	5225059	ds_62250	8.00744@@5224945	-
chr2	5225082	5225158	ds_62251	6.385@@5225119	-
chr2	5225169	5225251	ds_62252	5.72944@@5225230	-
chr2	5225280	5225618	ds_62253	6.66773@@5225342	-
chr2	5225653	5225770	ds_62254	5.98316@@5225696	-
chr2	5226247	5226305	ds_62257	5.42872@@5226272	-
chr2	5227222	5227302	ds_62265	6.70326@@5227243	-
chr2	5227560	5227620	ds_62269	4.51209@@5227571	-
chr2	5227660	5227723	ds_62270	5.07825@@5227664	-
chr2	5228113	5228182	ds_62274	5.1488@@5228129	-
chr2	5228649	5228766	ds_62281	4.11271@@5228748	-
chr2	5229185	5229242	ds_62287	6.09887@@5229201	-
chr2	5229322	5229452	ds_62289	5.58701@@5229395	-
chr2	5229681	5229867	ds_62292	5.84118@@5229742	-
chr2	5229885	5230289	ds_62293	8.00744@@5230175	-
chr2	5230312	5230388	ds_62294	6.385@@5230349	-
chr2	5230399	5230481	ds_62295	5.72944@@5230460	-
chr2	5230510	5230848	ds_62296	6.66773@@5230572	-
chr2	5230883	5230988	ds_62297	5.98316@@5230926	-
chr2	5231465	5231523	ds_62300	5.42872@@5231490	-
chr2	5232440	5232520	ds_62308	6.70326@@5232461	-
chr2	5232778	5232838	ds_62312	4.51209@@5232789	-
chr2	5232878	5232941	ds_62313	5.07825@@5232882	-
chr2	5233331	5233398	ds_62316	5.10906@@5233345	-
chr2	5233585	5233642	ds_62318	3.95351@@5233607	-
chr2	5233719	5233839	ds_62320	4.97885@@5233785	-
chr2	5233850	5233953	ds_62321	3.93738@@5233933	-
chr2	5233978	5234077	ds_62322	5.94629@@5234004	-
chr2	5234360	5234427	ds_62325	3.90075@@5234404	-
chr2	5234448	5234513	ds_62326	4.96168@@5234469	-
chr2	5234652	5234840	ds_62328	5.35561@@5234696	-
chr2	5235151	5235308	ds_62332	4.24292@@5235181	-
chr2	5236080	5236273	ds_62343	7.32655@@5236134	-
chr2	5236379	5236499	ds_62345	6.38477@@5236427	-
chr2	5236738	5237304	ds_62348	7.95848@@5237231	-
chr2	5237363	5237425	ds_62350	5.09779@@5237404	-
chr2	5237456	5237548	ds_62351	7.15131@@5237472	-
chr2	5237616	5237766	ds_62353	6.43807@@5237629	-
chr2	5237784	5237977	ds_62354	7.58175@@5237884	-
chr2	5249919	5249978	ds_62382	4.61274@@5249959	-
chr2	5258020	5258204	ds_62429	4.30842@@5258179	-
chr2	5259514	5259592	ds_62445	4.01964@@5259563	-
chr2	5264788	5264972	ds_62478	4.30842@@5264947	-
chr2	5266282	5266360	ds_62494	4.01964@@5266331	-
chr2	5266550	5266612	ds_62497	3.76614@@5266565	-
chr2	5271513	5271697	ds_62527	4.30842@@5271672	-
chr2	5273005	5273083	ds_62542	4.01964@@5273054	-
chr2	5273273	5273335	ds_62545	3.76614@@5273288	-
chr2	5289452	5289509	ds_62613	5.17322@@5289486	-
chr2	5289800	5289918	ds_62616	4.26911@@5289897	-
chr2	5290679	5290736	ds_62620	5.92342@@5290720	-
chr2	5299646	5299699	ds_62660	5.02148@@5299655	-
chr2	5300139	5300197	ds_62662	5.43592@@5300178	-
chr2	5301108	5301162	ds_62666	3.85707@@5301112	-
chr2	5315041	5315114	ds_62738	4.26911@@5315091	-
chr2	5316496	5316576	ds_62743	6.05102@@5316553	-
chr2	5317532	5317658	ds_62746	8.37768@@5317615	-
chr2	5321088	5321140	ds_62752	5.77131@@5321109	-
chr2	5322805	5322857	ds_62753	6.76433@@5322817	-
chr2	5322886	5322991	ds_62754	4.07277@@5322947	-
chr2	5339718	5339768	ds_62823	4.4698@@5339745	-
chr2	5342013	5342064	ds_62832	4.43822@@5342037	-
chr2	5344879	5344930	ds_62844	4.10301@@5344883	-
chr2	5345589	5345678	ds_62848	4.4737@@5345624	-
chr2	5352758	5352824	ds_62874	4.36151@@5352778	-
chr2	5365347	5365482	ds_62903	5.23411@@5365365	-
chr2	5368022	5368085	ds_62924	5.00633@@5368065	-
chr2	5369804	5369894	ds_62938	4.93918@@5369878	-
chr2	5392788	5392842	ds_63016	4.85192@@5392820	-
chr2	5394736	5394882	ds_63024	5.41712@@5394809	-
chr2	5395074	5395128	ds_63027	7.27651@@5395098	-
chr2	5395141	5395277	ds_63028	6.37396@@5395233	-
chr2	5396478	5396539	ds_63037	3.68003@@5396494	-
chr2	5399353	5399458	ds_63053	5.41712@@5399426	-
chr2	5401123	5401248	ds_63057	8.27926@@5401229	-
chr2	5424451	5424543	ds_63095	5.0479@@5424468	-
chr2	5427217	5427323	ds_63106	5.91954@@5427272	-
chr2	5427338	5427439	ds_63107	7.20281@@5427414	-
chr2	5427528	5427590	ds_63109	5.17322@@5427532	-
chr2	5427774	5427837	ds_63110	4.75639@@5427800	-
chr2	5427853	5427932	ds_63111	6.12016@@5427870	-
chr2	5428722	5428888	ds_63112	9.81838@@5428826	-
chr2	5429024	5429078	ds_63115	5.02148@@5429055	-
chr2	5430196	5430309	ds_63120	3.85707@@5430218	-
chr2	5430969	5431020	ds_63121	3.73284@@5430983	-
chr2	5432991	5433073	ds_63127	4.12451@@5433045	-
chr2	5434878	5434950	ds_63130	5.90948@@5434924	-
chr2	5435263	5435318	ds_63135	5.65811@@5435286	-
chr2	5435480	5435531	ds_63136	3.85707@@5435508	-
chr2	5435543	5435639	ds_63137	5.65811@@5435580	-
chr2	5436071	5436142	ds_63141	4.19804@@5436076	-
chr2	5437059	5437190	ds_63143	7.09058@@5437080	-
chr2	5441642	5441712	ds_63158	3.91642@@5441687	-
chr2	5441997	5442052	ds_63163	3.97305@@5442019	-
chr2	5458360	5458440	ds_63215	4.17175@@5458381	-
chr2	5465760	5465818	ds_63224	7.24393@@5465789	-
chr2	5468571	5468630	ds_63231	4.72621@@5468582	-
chr2	5469742	5469798	ds_63237	4.02556@@5469751	-
chr2	5472965	5473031	ds_63255	3.85707@@5473013	-
chr2	5474073	5474126	ds_63264	3.98251@@5474091	-
chr2	5478897	5478979	ds_63291	4.54268@@5478927	-
chr2	5484320	5484531	ds_63309	5.08464@@5484445	-
chr2	5490054	5490298	ds_63323	5.08464@@5490212	-
chr2	5502196	5502328	ds_63351	9.01258@@5502289	-
chr2	5506693	5506778	ds_63359	5.30866@@5506699	-
chr2	5509538	5509603	ds_63364	5.13223@@5509584	-
chr2	5509614	5509683	ds_63365	4.33564@@5509637	-
chr2	5532389	5532470	ds_63436	5.3322@@5532447	-
chr2	5542389	5542440	ds_63458	4.96714@@5542396	-
chr2	5559827	5559880	ds_63509	4.28694@@5559840	-
chr2	5568016	5568079	ds_63553	3.78627@@5568035	-
chr2	5573144	5573447	ds_63575	6.0915@@5573215	-
chr2	5574441	5574505	ds_63586	3.82478@@5574489	-
chr2	5574834	5574953	ds_63590	7.03307@@5574934	-
chr2	5575514	5575577	ds_63596	3.77681@@5575528	-
chr2	5580080	5580157	ds_63630	7.53687@@5580139	-
chr2	5580657	5580786	ds_63638	5.16036@@5580769	-
chr2	5581496	5581558	ds_63645	4.17653@@5581535	-
chr2	5582156	5582247	ds_63651	5.17322@@5582229	-
chr2	5582376	5582446	ds_63654	5.86556@@5582426	-
chr2	5588726	5588800	ds_63683	5.43592@@5588762	-
chr2	5590630	5590728	ds_63698	4.43822@@5590674	-
chr2	5590836	5590886	ds_63699	5.43592@@5590865	-
chr2	5598738	5598878	ds_63715	4.85192@@5598779	-
chr2	5606271	5606328	ds_63747	5.85062@@5606305	-
chr2	5606367	5606417	ds_63748	6.37396@@5606394	-
chr2	5607474	5607562	ds_63749	5.12109@@5607515	-
chr2	5609927	5609995	ds_63754	7.75711@@5609946	-
chr2	5612626	5612718	ds_63766	5.43592@@5612646	-
chr2	5622951	5623009	ds_63801	3.85707@@5622955	-
chr2	5628680	5628774	ds_63817	5.22046@@5628707	-
chr2	5631877	5631930	ds_63830	3.85707@@5631878	-
chr2	5632837	5632899	ds_63835	4.85192@@5632852	-
chr2	5636200	5636255	ds_63850	4.43822@@5636206	-
chr2	5645474	5645524	ds_63858	5.57329@@5645494	-
chr2	5646846	5646938	ds_63862	5.65811@@5646887	-
chr2	5647164	5647230	ds_63863	3.85707@@5647189	-
chr2	5648257	5648314	ds_63868	4.14432@@5648291	-
chr2	5657136	5657237	ds_63879	6.9454@@5657183	-
chr2	5657261	5657360	ds_63880	5.28569@@5657282	-
chr2	5658601	5658892	ds_63882	6.64811@@5658799	-
chr2	5658908	5658958	ds_63883	3.9237@@5658942	-
chr2	5658976	5659028	ds_63884	4.94482@@5659012	-
chr2	5659722	5659772	ds_63891	5.51113@@5659738	-
chr2	5661037	5661198	ds_63895	7.4352@@5661179	-
chr2	5662013	5662125	ds_63899	9.22523@@5662102	-
chr2	5662154	5662295	ds_63900	6.76519@@5662177	-
chr2	5662391	5662490	ds_63901	5.9521@@5662432	-
chr2	5663200	5663323	ds_63907	5.19704@@5663240	-
chr2	5663451	5663535	ds_63908	6.11102@@5663470	-
chr2	5664064	5664136	ds_63909	5.17322@@5664106	-
chr2	5670157	5670301	ds_63927	8.2432@@5670240	-
chr2	5670376	5670441	ds_63928	5.57812@@5670409	-
chr2	5707271	5707332	ds_63960	3.85707@@5707280	-
chr2	5708239	5708365	ds_63964	4.43822@@5708300	-
chr2	5709371	5709426	ds_63967	5.51384@@5709385	-
chr2	5711650	5711702	ds_63980	4.6598@@5711685	-
chr2	5715977	5716032	ds_63995	4.43822@@5715998	-
chr2	5717342	5717394	ds_64005	5.43592@@5717371	-
chr2	5719569	5719639	ds_64021	4.43822@@5719584	-
chr2	5719673	5719728	ds_64022	4.6598@@5719705	-
chr2	5720694	5720760	ds_64027	4.85192@@5720706	-
chr2	5721938	5721988	ds_64032	3.85707@@5721965	-
chr2	5722249	5722302	ds_64037	6.8503@@5722279	-
chr2	5722539	5722595	ds_64040	4.85192@@5722545	-
chr2	5723058	5723120	ds_64042	3.85707@@5723078	-
chr2	5735788	5735871	ds_64091	4.58964@@5735815	-
chr2	5737119	5737236	ds_64099	6.02046@@5737150	-
chr2	5739522	5739580	ds_64109	4.63743@@5739553	-
chr2	5740785	5740838	ds_64117	3.7911@@5740817	-
chr2	5741260	5741329	ds_64119	3.62461@@5741310	-
chr2	5749024	5749124	ds_64126	4.6598@@5749091	-
chr2	5749152	5749203	ds_64127	5.55451@@5749180	-
chr2	5750323	5750632	ds_64133	8.55064@@5750550	-
chr2	5760165	5760217	ds_64148	5.20803@@5760194	-
chr2	5763421	5763583	ds_64165	7.3192@@5763554	-
chr2	5763676	5763830	ds_64167	5.22046@@5763745	-
chr2	5775354	5775406	ds_64189	4.18296@@5775381	-
chr2	5777448	5777498	ds_64191	3.85707@@5777475	-
chr2	5780315	5780373	ds_64203	5.6228@@5780340	-
chr2	5781283	5781374	ds_64211	6.6707@@5781304	-
chr2	5781842	5781896	ds_64219	4.12604@@5781850	-
chr2	5782214	5782330	ds_64221	4.9865@@5782232	-
chr2	5782617	5782682	ds_64224	5.42712@@5782661	-
chr2	5782770	5782825	ds_64227	4.5404@@5782783	-
chr2	5783325	5783378	ds_64234	5.00267@@5783346	-
chr2	5783529	5783719	ds_64236	5.62607@@5783573	-
chr2	5784096	5784252	ds_64242	5.42172@@5784180	-
chr2	5784272	5784337	ds_64243	4.49183@@5784301	-
chr2	5784798	5784851	ds_64250	3.90077@@5784838	-
chr2	5784876	5784979	ds_64251	3.69992@@5784920	-
chr2	5785038	5785180	ds_64252	6.05937@@5785077	-
chr2	5785337	5785441	ds_64255	6.47274@@5785372	-
chr2	5785619	5785702	ds_64258	5.2151@@5785642	-
chr2	5785719	5785880	ds_64259	9.27821@@5785860	-
chr2	5785903	5785972	ds_64260	7.14927@@5785922	-
chr2	5786002	5786155	ds_64261	7.9175@@5786131	-
chr2	5786169	5786251	ds_64262	6.08492@@5786237	-
chr2	5786325	5786392	ds_64264	5.88777@@5786356	-
chr2	5786428	5786486	ds_64265	6.65535@@5786452	-
chr2	5786598	5786736	ds_64268	4.58463@@5786718	-
chr2	5786784	5786842	ds_64269	5.6228@@5786809	-
chr2	5798584	5798826	ds_64316	8.40513@@5798730	-
chr2	5799953	5800034	ds_64324	4.4541@@5799974	-
chr2	5802502	5802586	ds_64332	4.85192@@5802521	-
chr2	5805193	5805251	ds_64340	5.31924@@5805204	-
chr2	5807855	5807925	ds_64353	5.40903@@5807881	-
chr2	5808188	5808238	ds_64356	4.20809@@5808216	-
chr2	5808605	5808656	ds_64360	5.16996@@5808619	-
chr2	5808836	5808916	ds_64363	6.3731@@5808850	-
chr2	5808966	5809044	ds_64364	5.226@@5808976	-
chr2	5809155	5809215	ds_64366	3.66996@@5809198	-
chr2	5809373	5809435	ds_64370	5.33116@@5809389	-
chr2	5809696	5809800	ds_64372	3.91805@@5809786	-
chr2	5809825	5809922	ds_64373	5.842@@5809839	-
chr2	5810298	5810360	ds_64378	5.17276@@5810327	-
chr2	5811065	5811222	ds_64389	7.52546@@5811107	-
chr2	5811768	5811821	ds_64397	3.92623@@5811812	-
chr2	5811888	5811952	ds_64399	3.73978@@5811932	-
chr2	5811983	5812122	ds_64400	7.48311@@5812045	-
chr2	5812296	5812799	ds_64403	7.98383@@5812684	-
chr2	5812816	5812891	ds_64404	5.90513@@5812834	-
chr2	5812906	5813000	ds_64405	6.02963@@5812970	-
chr2	5813020	5813381	ds_64406	6.97227@@5813083	-
chr2	5813393	5813491	ds_64407	6.69678@@5813429	-
chr2	5813944	5814002	ds_64411	4.24494@@5813964	-
chr2	5814277	5814336	ds_64414	5.0103@@5814305	-
chr2	5818576	5818775	ds_64433	5.21001@@5818643	-
chr2	5821430	5821484	ds_64447	4.17653@@5821438	-
chr2	5822436	5822499	ds_64452	3.62131@@5822481	-
chr2	5822560	5822630	ds_64453	3.77882@@5822607	-
chr2	5823191	5823258	ds_64462	4.34686@@5823239	-
chr2	5831378	5831454	ds_64481	5.82027@@5831419	-
chr2	5835525	5835628	ds_64490	6.89468@@5835530	-
chr2	5843300	5843377	ds_64510	6.57137@@5843347	-
chr2	5843398	5843478	ds_64511	5.70693@@5843463	-
chr2	5846375	5846439	ds_64516	8.85367@@5846398	-
chr2	5846742	5846869	ds_64519	5.49338@@5846775	-
chr2	5847724	5847794	ds_64527	4.26911@@5847771	-
chr2	5848552	5848611	ds_64530	3.85707@@5848553	-
chr2	5851140	5851204	ds_64543	8.85367@@5851163	-
chr2	5865833	5865916	ds_64571	5.03664@@5865881	-
chr2	5869651	5869707	ds_64586	3.99522@@5869668	-
chr2	5870491	5870543	ds_64589	3.70799@@5870527	-
chr2	5871153	5871221	ds_64595	7.77262@@5871202	-
chr2	5872008	5872067	ds_64598	4.15759@@5872021	-
chr2	5872201	5872319	ds_64599	4.85192@@5872283	-
chr2	5876616	5876683	ds_64608	5.78805@@5876667	-
chr2	5878199	5878293	ds_64623	4.43822@@5878253	-
chr2	5880149	5880303	ds_64644	6.17239@@5880172	-
chr2	5880427	5880479	ds_64647	4.75908@@5880461	-
chr2	5881066	5881161	ds_64653	3.85707@@5881106	-
chr2	5881189	5881248	ds_64654	6.02046@@5881221	-
chr2	5881263	5881367	ds_64655	5.43592@@5881344	-
chr2	5881379	5881448	ds_64656	6.02046@@5881398	-
chr2	5881488	5881539	ds_64657	4.85192@@5881507	-
chr2	5881600	5881652	ds_64658	3.85707@@5881600	-
chr2	5881903	5881960	ds_64660	5.04551@@5881923	-
chr2	5882122	5882174	ds_64662	6.09842@@5882136	-
chr2	5882491	5882541	ds_64668	5.85062@@5882493	-
chr2	5882573	5882681	ds_64669	7.62281@@5882608	-
chr2	5882713	5882818	ds_64670	4.96714@@5882764	-
chr2	5884779	5884838	ds_64678	3.85707@@5884799	-
chr2	5885207	5885278	ds_64682	6.96576@@5885241	-
chr2	5885475	5885525	ds_64684	8.65196@@5885505	-
chr2	5885589	5885669	ds_64685	4.02556@@5885632	-
chr2	5886616	5886671	ds_64692	6.04128@@5886628	-
chr2	5887711	5887778	ds_64701	6.19623@@5887728	-
chr2	5887814	5887929	ds_64702	7.63943@@5887912	-
chr2	5889528	5889598	ds_64712	5.06217@@5889575	-
chr2	5899967	5900018	ds_64759	4.85192@@5899968	-
chr2	5904878	5904955	ds_64777	6.64907@@5904923	-
chr2	5908662	5908725	ds_64788	5.43592@@5908670	-
chr2	5917832	5917890	ds_64792	5.2662@@5917867	-
chr2	5917923	5917977	ds_64793	8.86366@@5917945	-
chr2	5923337	5923393	ds_64796	5.55419@@5923373	-
chr2	5924892	5924975	ds_64799	7.40483@@5924962	-
chr2	5934468	5934524	ds_64808	5.31054@@5934482	-
chr2	5936678	5936771	ds_64813	9.30418@@5936713	-
chr2	5939285	5939350	ds_64818	5.85062@@5939289	-
chr2	5939600	5939656	ds_64823	6.55079@@5939615	-
chr2	5940344	5940410	ds_64832	6.43534@@5940387	-
chr2	5941079	5941200	ds_64838	5.7087@@5941105	-
chr2	5941699	5941754	ds_64843	6.17239@@5941715	-
chr2	5941966	5942041	ds_64846	8.13561@@5942018	-
chr2	5942213	5942396	ds_64848	8.89459@@5942238	-
chr2	5942635	5942690	ds_64852	4.85192@@5942667	-
chr2	5942893	5942987	ds_64853	5.85062@@5942910	-
chr2	5943685	5943750	ds_64858	4.43822@@5943699	-
chr2	5944063	5944210	ds_64861	8.58355@@5944191	-
chr2	5944235	5944324	ds_64862	7.09819@@5944258	-
chr2	5944987	5945083	ds_64868	7.73286@@5945013	-
chr2	5945649	5945709	ds_64873	6.30985@@5945686	-
chr2	5945888	5945943	ds_64875	5.85062@@5945920	-
chr2	5957929	5957994	ds_64904	4.43822@@5957963	-
chr2	5959506	5959579	ds_64905	3.85707@@5959527	-
chr2	5960280	5960411	ds_64907	3.85707@@5960316	-
chr2	5960431	5960725	ds_64908	5.47442@@5960684	-
chr2	5975535	5975592	ds_64946	5.39259@@5975563	-
chr2	5976006	5976058	ds_64950	5.28889@@5976038	-
chr2	5980175	5980239	ds_64962	3.85707@@5980211	-
chr2	5982881	5982954	ds_64971	4.02556@@5982897	-
chr2	5985268	5985324	ds_64977	6.33538@@5985292	-
chr2	5990281	5990580	ds_65007	6.43534@@5990455	-
chr2	5990679	5990760	ds_65008	5.62337@@5990743	-
chr2	5990809	5990870	ds_65009	6.63867@@5990824	-
chr2	5990962	5991022	ds_65011	4.58964@@5990982	-
chr2	5991544	5991602	ds_65016	4.72999@@5991560	-
chr2	5992344	5992419	ds_65025	5.36132@@5992396	-
chr2	5992837	5992944	ds_65031	4.97904@@5992874	-
chr2	5994985	5995068	ds_65036	6.36165@@5995005	-
chr2	5997298	5997419	ds_65047	8.98008@@5997318	-
chr2	6002539	6002723	ds_65067	6.01242@@6002586	-
chr2	6004095	6004161	ds_65073	5.28704@@6004138	-
chr2	6004867	6004948	ds_65077	6.0729@@6004925	-
chr2	6005095	6005166	ds_65079	4.43822@@6005143	-
chr2	6005194	6005257	ds_65080	3.85707@@6005234	-
chr2	6005850	6005921	ds_65082	6.09842@@6005862	-
chr2	6006033	6006101	ds_65083	4.13357@@6006053	-
chr2	6006721	6006834	ds_65089	7.3738@@6006748	-
chr2	6012904	6012965	ds_65097	3.85707@@6012942	-
chr2	6013822	6013879	ds_65103	7.64798@@6013860	-
chr2	6013890	6013979	ds_65104	5.92825@@6013925	-
chr2	6015857	6015928	ds_65107	5.85062@@6015884	-
chr2	6016726	6016821	ds_65108	4.55325@@6016801	-
chr2	6030937	6031015	ds_65136	4.41408@@6030958	-
chr2	6036367	6036461	ds_65142	5.88035@@6036432	-
chr2	6036591	6036684	ds_65145	8.05966@@6036641	-
chr2	6041841	6041900	ds_65151	3.85707@@6041863	-
chr2	6042391	6042450	ds_65155	4.43822@@6042395	-
chr2	6042619	6042669	ds_65157	3.85707@@6042632	-
chr2	6044160	6044342	ds_65164	7.48198@@6044203	-
chr2	6044625	6044703	ds_65167	4.34455@@6044680	-
chr2	6054689	6054741	ds_65196	4.85192@@6054703	-
chr2	6055372	6055512	ds_65203	7.24257@@6055395	-
chr2	6055537	6055632	ds_65204	6.37396@@6055555	-
chr2	6076109	6076175	ds_65252	4.12793@@6076130	-
chr2	6081465	6081536	ds_65284	4.17653@@6081514	-
chr2	6088999	6089067	ds_65303	5.74061@@6089009	-
chr2	6102356	6102421	ds_65355	3.96506@@6102357	-
chr2	6106545	6106607	ds_65372	3.85707@@6106558	-
chr2	6108874	6108926	ds_65388	4.43822@@6108908	-
chr2	6112802	6112895	ds_65403	5.43592@@6112831	-
chr2	6112914	6112988	ds_65404	5.43592@@6112930	-
chr2	6114983	6115048	ds_65414	4.59291@@6115030	-
chr2	6121687	6121758	ds_65449	3.85707@@6121689	-
chr2	6122835	6122911	ds_65459	3.59704@@6122866	-
chr2	6130168	6130218	ds_65487	3.85707@@6130196	-
chr2	6130354	6130420	ds_65490	4.54629@@6130398	-
chr2	6130432	6130532	ds_65491	5.83855@@6130453	-
chr2	6139595	6139670	ds_65524	6.52476@@6139647	-
chr2	6164163	6164252	ds_65575	7.30098@@6164238	-
chr2	6172586	6172679	ds_65583	7.70407@@6172604	-
chr2	6180067	6180123	ds_65598	7.09819@@6180100	-
chr2	6185219	6185292	ds_65614	3.85707@@6185224	-
chr2	6185688	6185775	ds_65617	9.18111@@6185709	-
chr2	6185796	6185862	ds_65618	8.18772@@6185825	-
chr2	6186454	6186532	ds_65620	4.43822@@6186469	-
chr2	6186554	6186641	ds_65621	6.30985@@6186600	-
chr2	6186916	6186970	ds_65624	4.43822@@6186947	-
chr2	6187135	6187199	ds_65625	5.65811@@6187164	-
chr2	6191659	6191724	ds_65630	4.17653@@6191667	-
chr2	6192273	6192358	ds_65635	4.85192@@6192308	-
chr2	6192795	6192854	ds_65638	4.17653@@6192807	-
chr2	6193076	6193187	ds_65641	6.05215@@6193124	-
chr2	6193326	6193380	ds_65643	5.17322@@6193331	-
chr2	6194220	6194353	ds_65653	5.43592@@6194235	-
chr2	6194393	6194448	ds_65654	6.17239@@6194418	-
chr2	6195560	6195673	ds_65662	5.82027@@6195636	-
chr2	6195903	6196015	ds_65665	5.0841@@6195929	-
chr2	6196246	6196307	ds_65668	5.0841@@6196272	-
chr2	6196486	6196539	ds_65670	4.85192@@6196495	-
chr2	6196658	6196749	ds_65671	5.43592@@6196715	-
chr2	6199006	6199060	ds_65683	5.02148@@6199010	-
chr2	6206109	6206193	ds_65691	3.85707@@6206109	-
chr2	6207190	6207255	ds_65696	6.64014@@6207226	-
chr2	6217361	6217467	ds_65710	8.37376@@6217380	-
chr2	6217529	6217589	ds_65711	6.21968@@6217543	-
chr2	6217818	6217883	ds_65713	4.17653@@6217826	-
chr2	6218159	6218225	ds_65716	3.73284@@6218202	-
chr2	6218433	6218513	ds_65718	5.93803@@6218490	-
chr2	6218953	6219012	ds_65720	3.85707@@6218963	-
chr2	6219233	6219326	ds_65722	5.97157@@6219280	-
chr2	6227727	6227809	ds_65756	5.90281@@6227762	-
chr2	6247009	6247065	ds_65794	5.31054@@6247028	-
chr2	6247210	6247392	ds_65796	6.02046@@6247344	-
chr2	6247407	6247517	ds_65797	8.38158@@6247463	-
chr2	6247583	6247641	ds_65798	6.09842@@6247621	-
chr2	6247664	6247761	ds_65799	6.43534@@6247706	-
chr2	6248931	6248981	ds_65804	4.35743@@6248953	-
chr2	6249605	6249702	ds_65809	8.13355@@6249627	-
chr2	6250570	6250626	ds_65813	7.68616@@6250593	-
chr2	6258306	6258357	ds_65843	5.17322@@6258338	-
chr2	6262300	6262367	ds_65871	4.6598@@6262348	-
chr2	6263489	6263547	ds_65880	5.40905@@6263515	-
chr2	6263822	6263914	ds_65883	3.75423@@6263829	-
chr2	6264466	6264557	ds_65889	6.65153@@6264487	-
chr2	6264610	6264685	ds_65890	5.07185@@6264631	-
chr2	6264834	6264922	ds_65893	4.47366@@6264844	-
chr2	6264933	6264996	ds_65894	4.96736@@6264939	-
chr2	6265015	6265077	ds_65895	5.33116@@6265031	-
chr2	6265336	6265493	ds_65897	5.32856@@6265356	-
chr2	6265725	6265836	ds_65900	5.42135@@6265790	-
chr2	6265856	6265920	ds_65901	3.61983@@6265904	-
chr2	6265985	6266084	ds_65903	5.94629@@6266011	-
chr2	6266458	6266520	ds_65908	5.21254@@6266487	-
chr2	6266645	6266848	ds_65910	5.6384@@6266703	-
chr2	6267087	6267191	ds_65914	4.54746@@6267172	-
chr2	6267225	6267382	ds_65915	7.52546@@6267267	-
chr2	6267541	6267601	ds_65918	4.11271@@6267583	-
chr2	6268043	6268112	ds_65925	3.76624@@6268093	-
chr2	6268143	6268301	ds_65926	7.31043@@6268205	-
chr2	6268459	6268598	ds_65929	5.93541@@6268525	-
chr2	6268760	6269005	ds_65931	8.84604@@6268946	-
chr2	6269022	6269513	ds_65932	6.97227@@6269289	-
chr2	6269524	6269587	ds_65933	6.55135@@6269543	-
chr2	6269599	6269697	ds_65934	6.77787@@6269635	-
chr2	6270151	6270218	ds_65938	5.40903@@6270177	-
chr2	6270484	6270540	ds_65941	3.92711@@6270494	-
chr2	6271600	6271662	ds_65949	6.02046@@6271627	-
chr2	6271750	6271813	ds_65950	5.65811@@6271790	-
chr2	6271832	6271883	ds_65951	7.24257@@6271855	-
chr2	6274615	6274697	ds_65954	6.93066@@6274658	-
chr2	6274714	6274768	ds_65955	3.73284@@6274746	-
chr2	6274902	6274975	ds_65956	6.3529@@6274919	-
